wave,flux
6423.4834,14.591955
6424.9644,14.763083
6426.4424,14.879501
6427.921,14.880711
6429.403,14.7767315
6430.8823,14.645856
6432.365,14.587709
6433.845,14.631409
6435.3286,14.703541
6436.809,14.713751
6438.2896,14.661688
6439.7744,14.642125
6441.256,14.735746
6442.741,14.911431
6444.2236,15.056907
6445.7095,15.073589
6447.192,14.924594
6448.6753,14.656049
6450.1626,14.4048605
6451.6465,14.314062
6453.1343,14.399153
6454.618,14.551307
6456.107,14.677936
6457.5923,14.7653055
6459.0776,14.803926
6460.5674,14.752271
6462.0537,14.619496
6463.5435,14.513276
6465.0303,14.53443
6466.5215,14.656498
6468.0093,14.765521
6469.497,14.7893505
6470.989,14.7454815
6472.4775,14.689149
6473.9697,14.655895
6475.459,14.65361
6476.9526,14.674018
6478.4424,14.686511
6479.933,14.648437
6481.427,14.556858
6482.9185,14.474002
6484.413,14.470393
6485.905,14.546793
6487.4004,14.628971
6488.893,14.628294
6490.3857,14.489546
6491.8823,14.201268
6493.376,13.810806
6494.873,13.44503
6496.367,13.261003
6497.865,13.328014
6499.3604,13.58184
6500.8555,13.904103
6502.3545,14.205744
6503.8506,14.439793
6505.35,14.587706
6506.8467,14.655438
6508.347,14.672663
6509.8447,14.677476
6511.342,14.684238
6512.8433,14.671121
6514.342,14.612103
6515.8438,14.516922
6517.343,14.434826
6518.8457,14.41977
6520.345,14.485268
6521.845,14.590252
6523.3496,14.674287
6524.85,14.7048025
6526.355,14.691078
6527.856,14.663732
6529.3613,14.642116
6530.8633,14.622646
6532.3657,14.605172
6533.872,14.611712
6535.375,14.658191
6536.8823,14.72724
6538.3857,14.785526
6539.8936,14.805691
6541.3984,14.765092
6542.9067,14.654275
6544.412,14.500096
6545.9175,14.363724
6547.427,14.2982
6548.933,14.299252
6550.4434,14.30506
6551.95,14.252895
6553.4614,14.128558
6554.9688,13.960969
6556.4766,13.771926
6557.989,13.515178
6559.4976,13.082723
6561.01,12.454193
6562.5195,11.865824
6564.0327,11.698327
6565.5425,12.091558
6567.0527,12.777841
6568.5674,13.373645
6570.078,13.709325
6571.5938,13.837169
6573.105,13.878538
6574.621,13.936921
6576.134,14.061109
6577.6465,14.220265
6579.163,14.342376
6580.677,14.396682
6582.1943,14.414761
6583.7085,14.435298
6585.2266,14.466285
6586.741,14.498493
6588.2563,14.510602
6589.776,14.458949
6591.2915,14.315911
6592.812,14.136293
6594.3286,14.033962
6595.849,14.063875
6597.366,14.174836
6598.8843,14.295252
6600.406,14.399153
6601.9243,14.472552
6603.447,14.485764
6604.966,14.425967
6606.4893,14.322681
6608.009,14.23168
6609.529,14.203226
6611.053,14.250822
6612.5737,14.343178
6614.0986,14.438582
6615.62,14.517535
6617.1455,14.575371
6618.668,14.6065855
6620.191,14.602486
6621.7173,14.553512
6623.2407,14.463572
6624.768,14.366111
6626.292,14.304146
6627.82,14.285345
6629.3447,14.273207
6630.8696,14.228866
6632.399,14.156061
6633.9243,14.105288
6635.4546,14.125936
6636.9805,14.209533
6638.511,14.295812
6640.0386,14.333163
6641.566,14.314905
6643.0977,14.271255
6644.626,14.245041
6646.158,14.257515
6647.687,14.288719
6649.22,14.30281
6650.7495,14.287057
6652.28,14.259047
6653.8135,14.242777
6655.344,14.243707
6656.879,14.246882
6658.41,14.230892
6659.946,14.179398
6661.478,14.093854
6663.014,14.005578
6664.547,13.960923
6666.08,13.983474
6667.617,14.060597
6669.1514,14.16224
6670.689,14.253708
6672.2236,14.298094
6673.762,14.265504
6675.2974,14.147729
6676.833,13.978459
6678.373,13.837083
6679.909,13.7955885
6681.4497,13.853911
6682.9863,13.953755
6684.5273,14.042545
6686.0654,14.101184
6687.6035,14.133294
6689.1455,14.149638
6690.6846,14.154094
6692.2275,14.137064
6693.7666,14.087217
6695.3105,14.014775
6696.851,13.958642
6698.391,13.955632
6699.936,13.998933
6701.477,14.042724
6703.0225,14.054338
6704.5645,14.046947
6706.111,14.050973
6707.654,14.067865
6709.1963,14.068508
6710.7437,14.025645
6712.287,13.929786
6713.8354,13.786628
6715.3794,13.6247
6716.928,13.501898
6718.473,13.474814
6720.019,13.546254
6721.569,13.658344
6723.1147,13.745296
6724.665,13.780106
6726.2124,13.776227
6727.763,13.762904
6729.311,13.760888
6730.8594,13.776423
6732.411,13.807476
6733.96,13.8440485
6735.5127,13.867511
6737.0625,13.862044
6738.6157,13.830022
6740.166,13.789594
6741.717,13.755761
6743.2715,13.731029
6744.8228,13.708941
6746.3784,13.678021
6747.9297,13.633044
6749.486,13.587813
6751.039,13.56756
6752.592,13.5901785
6754.149,13.657826
6755.7026,13.756266
6757.2607,13.858606
6758.8154,13.937943
6760.3735,13.979546
6761.9287,13.980939
6763.4844,13.944436
6765.0444,13.87656
6766.6,13.797752
6768.1606,13.741528
6769.718,13.73344
6771.279,13.778119
6772.8364,13.864829
6774.3945,13.969239
6775.9565,14.056631
6777.5156,14.097088
6779.0786,14.070617
6780.638,13.963601
6782.2017,13.786471
6783.762,13.596764
6785.326,13.476865
6786.887,13.470476
6788.4487,13.546938
6790.0137,13.634863
6791.5757,13.682687
6793.142,13.683388
6794.7046,13.6569195
6796.2715,13.626508
6797.835,13.614704
6799.399,13.643811
6800.967,13.714875
6802.5312,13.794523
6804.1,13.8471985
6805.665,13.869774
6807.2344,13.878714
6808.801,13.881847
6810.367,13.87672
6811.9375,13.862376
6813.5044,13.8439045
6815.0757,13.833006
6816.6436,13.841121
6818.216,13.866543
6819.7837,13.900364
6821.3525,13.942689
6822.926,13.993553
6824.4956,14.03554
6826.069,14.047372
6827.6396,14.032773
6829.214,14.01981
6830.7847,14.02827
6832.356,14.05027
6833.932,14.063043
6835.504,14.042244
6837.08,13.966513
6838.653,13.834893
6840.23,13.686994
6841.8037,13.591192
6843.3774,13.594877
6844.9556,13.679873
6846.5303,13.7761965
6848.1094,13.822841
6849.6846,13.80591
6851.264,13.742642
6852.8403,13.651635
6854.4165,13.551146
6855.9976,13.468152
6857.5747,13.42271
6859.156,13.410867
6860.734,13.424609
6862.316,13.472787
6863.8945,13.557119
6865.473,13.647854
6867.0566,13.708685
6868.6367,13.726705
6870.22,13.706493
6871.801,13.661208
6873.3853,13.615396
6874.967,13.592719
6876.5483,13.5926695
6878.134,13.586853
6879.7163,13.546665
6881.3027,13.481681
6882.8857,13.441371
6884.4727,13.465523
6886.0566,13.544602
6887.641,13.638206
6889.2295,13.712821
6890.814,13.753544
6892.4033,13.759514
6893.9883,13.741365
6895.578,13.717635
6897.1646,13.704646
6898.751,13.707468
6900.3423,13.721421
6901.9297,13.738597
6903.521,13.752754
6905.1094,13.764232
6906.7017,13.777114
6908.2905,13.784336
6909.884,13.763692
6911.473,13.700775
6913.063,13.613178
6914.657,13.544459
6916.248,13.531636
6917.843,13.575317
6919.4346,13.636636
6921.03,13.662559
6922.622,13.625918
6924.2144,13.555737
6925.811,13.518977
6927.4043,13.552441
6929.002,13.622948
6930.596,13.671563
6932.1943,13.680889
6933.7886,13.68156
6935.3843,13.705789
6936.983,13.754675
6938.579,13.805676
6940.179,13.829778
6941.776,13.804533
6943.3765,13.736977
6944.9736,13.673686
6946.5713,13.660258
6948.1733,13.688335
6949.772,13.709599
6951.3745,13.701598
6952.9736,13.69158
6954.577,13.714554
6956.177,13.771612
6957.777,13.834812
6959.382,13.877995
6960.9824,13.893407
6962.588,13.886745
6964.1895,13.871396
6965.7954,13.864504
6967.398,13.871131
6969.0005,13.874907
6970.608,13.856564
6972.211,13.805419
6973.8193,13.702999
6975.4233,13.533232
6977.0317,13.336975
6978.637,13.223608
6980.2427,13.282867
6981.852,13.489834
6983.4585,13.726077
6985.0684,13.884751
6986.6753,13.937144
6988.2866,13.922865
6989.894,13.90247
6991.5024,13.909783
6993.1143,13.935295
6994.723,13.949695
6996.3364,13.934078
6997.946,13.890574
6999.5596,13.839306
7001.17,13.80118
7002.7803,13.776776
7004.395,13.756727
7006.0063,13.747855
7007.622,13.763176
7009.234,13.79273
7010.8506,13.804039
7012.4634,13.766605
7014.076,13.680832
7015.694,13.600821
7017.3076,13.60079
7018.926,13.68309
7020.5405,13.758937
7022.1597,13.757447
7023.7754,13.710139
7025.3906,13.695201
7027.0107,13.738475
7028.6274,13.803437
7030.2485,13.848842
7031.8657,13.861851
7033.487,13.848612
7035.105,13.819788
7036.727,13.795937
7038.346,13.816459
7039.9653,13.908282
7041.589,14.038268
7043.2085,14.138764
7044.833,14.183341
7046.453,14.193061
7048.0786,14.173007
7049.6997,14.088247
7051.3213,13.91367
7052.9473,13.686408
7054.57,13.488144
7056.197,13.36707
7057.8203,13.295586
7059.4478,13.224161
7061.0713,13.148201
7062.696,13.091014
7064.3247,13.05569
7065.9497,13.035551
7067.579,13.049658
7069.205,13.127261
7070.8354,13.260732
7072.462,13.401365
7074.089,13.503362
7075.7197,13.556112
7077.3477,13.575123
7078.98,13.569666
7080.6084,13.520193
7082.241,13.397752
7083.87,13.2113695
7085.5005,13.015616
7087.1343,12.865768
7088.764,12.787518
7090.399,12.7791815
7092.0303,12.815372
7093.6655,12.861857
7095.2974,12.903271
7096.9297,12.9447775
7098.5664,12.986719
7100.1997,13.016654
7101.8364,13.029908
7103.47,13.039018
7105.1084,13.051569
7106.743,13.053159
7108.378,13.026395
7110.017,12.981398
7111.653,12.956178
7113.2925,12.978816
7114.9287,13.035144
7116.57,13.084647
7118.2065,13.09851
7119.844,13.072131
7121.4863,13.010952
7123.1245,12.9150915
7124.767,12.7829895
7126.4062,12.629257
7128.05,12.485865
7129.6895,12.386624
7131.329,12.358845
7132.9736,12.40726
7134.6147,12.495086
7136.26,12.568403
7137.902,12.605134
7139.548,12.621044
7141.19,12.630933
7142.833,12.6226
7144.4805,12.572123
7146.124,12.48145
7147.772,12.40096
7149.4155,12.397126
7151.0645,12.484108
7152.71,12.606939
7154.355,12.698664
7156.005,12.732208
7157.651,12.718066
7159.3013,12.678091
7160.9487,12.628149
7162.6,12.580133
7164.2476,12.562492
7165.9,12.614318
7167.5483,12.736543
7169.197,12.878613
7170.8506,12.985128
7172.4995,13.028335
7174.154,13.008133
7175.804,12.948734
7177.4595,12.882647
7179.1104,12.831518
7180.7617,12.809864
7182.4175,12.815856
7184.07,12.805798
7185.7266,12.734354
7187.3794,12.632673
7189.037,12.584207
7190.691,12.618508
7192.345,12.686698
7194.0034,12.736156
7195.6587,12.757846
7197.318,12.765411
7198.9736,12.763966
7200.634,12.74823
7202.29,12.714501
7203.9473,12.653974
7205.6084,12.562371
7207.2656,12.485728
7208.9277,12.498484
7210.586,12.604544
7212.249,12.726223
7213.908,12.804505
7215.568,12.848803
7217.2314,12.886839
7218.8916,12.920056
7220.5566,12.941112
7222.218,12.960598
7223.8833,12.995343
7225.545,13.044184
7227.207,13.092849
7228.8735,13.135659
7230.5366,13.17342
7232.204,13.1962595
7233.8677,13.191591
7235.5356,13.165456
7237.2,13.137551
7238.865,13.118495
7240.5347,13.10384
7242.2,13.089436
7243.8706,13.088775
7245.5366,13.122174
7247.208,13.175641
7248.875,13.199328
7250.5425,13.172997
7252.2144,13.139823
7253.883,13.15079
7255.5557,13.2
7257.2246,13.229654
7258.898,13.194357
7260.568,13.119714
7262.2383,13.081801
7263.913,13.120229
7265.584,13.19975
7267.2593,13.2615595
7268.931,13.278616
7270.6074,13.263965
7272.2803,13.250404
7273.953,13.25812
7275.6304,13.273866
7277.304,13.263816
7278.9824,13.205055
7280.6567,13.108886
7282.3354,13.020095
7284.011,12.978368
7285.6904,12.969732
7287.3667,12.942279
7289.043,12.8825445
7290.724,12.845825
7292.4014,12.897026
7294.083,13.037614
7295.7607,13.197866
7297.4434,13.30212
7299.122,13.336234
7300.8013,13.337568
7302.485,13.331914
7304.1646,13.311413
7305.8486,13.2700405
7307.5293,13.2268915
7309.2144,13.206576
7310.896,13.21759
7312.578,13.250347
7314.264,13.282024
7315.9473,13.294706
7317.634,13.293193
7319.3174,13.287596
7321.005,13.266965
7322.6895,13.214641
7324.374,13.148619
7326.063,13.120009
7327.7485,13.154452
7329.438,13.220744
7331.1245,13.279108
7332.815,13.327609
7334.5015,13.382236
7336.189,13.443256
7337.881,13.493428
7339.569,13.508785
7341.2607,13.472143
7342.95,13.399205
7344.6436,13.341953
7346.333,13.332535
7348.023,13.337431
7349.717,13.300662
7351.408,13.209855
7353.104,13.096477
7354.795,13.007258
7356.4907,12.9854355
7358.1836,13.031298
7359.876,13.087035
7361.573,13.109581
7363.267,13.129928
7364.9644,13.198201
7366.659,13.311188
7368.3584,13.42577
7370.0527,13.507833
7371.7485,13.548631
7373.4487,13.559416
7375.144,13.563456
7376.8447,13.574762
7378.5425,13.575317
7380.244,13.528246
7381.9414,13.41644
7383.6396,13.257475
7385.3423,13.093137
7387.0415,12.977971
7388.7446,12.955502
7390.445,13.0251045
7392.149,13.143299
7393.849,13.260612
7395.55,13.340315
7397.256,13.359583
7398.958,13.333689
7400.664,13.319412
7402.3667,13.349243
7404.073,13.382457
7405.776,13.355728
7407.4805,13.260136
7409.1885,13.146318
7410.8926,13.066005
7412.6016,13.024953
7414.3066,13.005099
7416.016,13.007874
7417.722,13.034341
7419.4326,13.054054
7421.1396,13.05156
7422.8477,13.076614
7424.559,13.1841345
7426.2666,13.341018
7427.979,13.454175
7429.6885,13.483333
7431.402,13.475466
7433.1113,13.486653
7434.821,13.511188
7436.5356,13.502526
7438.246,13.438435
7439.961,13.346371
7441.6733,13.26942
7443.389,13.227233
7445.1016,13.226858
7446.8145,13.282698
7448.5312,13.390541
7450.245,13.508362
7451.9634,13.589858
7453.6772,13.618794
7455.3955,13.602688
7457.1113,13.547948
7458.826,13.456678
7460.5464,13.358904
7462.263,13.321973
7463.984,13.382939
7465.7007,13.490283
7467.4224,13.556549
7469.1396,13.549018
7470.8584,13.501018
7472.581,13.459926
7474.3003,13.450282
7476.024,13.470241
7477.7437,13.498128
7479.4683,13.509412
7481.1885,13.503408
7482.9097,13.502848
7484.6357,13.515031
7486.3574,13.509517
7488.084,13.448874
7489.8066,13.330324
7491.5337,13.191159
7493.2563,13.091507
7494.981,13.090224
7496.709,13.199869
7498.433,13.361656
7500.162,13.493341
7501.888,13.550489
7503.618,13.532669
7505.344,13.461603
7507.0703,13.365496
7508.802,13.277825
7510.5293,13.245203
7512.261,13.302906
7513.9893,13.427402
7515.7217,13.547436
7517.4507,13.6034155
7519.18,13.576158
7520.9146,13.487812
7522.644,13.396307
7524.379,13.357907
7526.11,13.3763485
7527.8457,13.407627
7529.577,13.422839
7531.3096,13.442927
7533.046,13.495681
7534.7793,13.563931
7536.517,13.603889
7538.25,13.598561
7539.989,13.568306
7541.7236,13.535743
7543.4585,13.50357
7545.1978,13.473962
7546.9336,13.463699
7548.674,13.476306
7550.4106,13.480905
7552.152,13.447281
7553.8887,13.38987
7555.6304,13.352362
7557.369,13.354588
7559.1074,13.37932
7560.8506,13.404429
7562.59,13.418563
7564.3345,13.412264
7566.0737,13.382864
7567.8193,13.347609
7569.5596,13.329691
7571.3013,13.333178
7573.047,13.35223
7574.7896,13.387775
7576.536,13.427952
7578.279,13.435673
7580.026,13.378116
7581.77,13.259618
7583.514,13.127272
7585.263,13.044022
7587.008,13.042099
7588.758,13.103341
7590.5034,13.1857195
7592.254,13.254244
7594.0005,13.289723
7595.7476,13.28943
7597.499,13.265361
7599.2466,13.236114
7600.999,13.215196
7602.748,13.201859
7604.5015,13.186245
7606.25,13.165767
7608.0,13.147103
7609.7544,13.129342
7611.505,13.0912485
7613.2603,13.006352
7615.0117,12.884602
7616.7676,12.789882
7618.52,12.793759
7620.2725,12.908539
7622.0293,13.071963
7623.7837,13.197756
7625.5415,13.242574
7627.2954,13.229642
7629.054,13.211483
7630.8096,13.214706
7632.5654,13.226981
7634.3247,13.227278
7636.0815,13.211824
7637.842,13.196097
7639.5986,13.199881
7641.361,13.224236
7643.1187,13.246402
7644.8774,13.242684
7646.64,13.2061825
7648.399,13.142021
7650.1626,13.058099
7651.923,12.959352
7653.687,12.84287
7655.448,12.704288
7657.2095,12.555729
7658.975,12.420915
7660.737,12.306324
7662.5034,12.220529
7664.2656,12.221391
7666.0327,12.360224
7667.797,12.584147
7669.5605,12.781657
7671.3296,12.900283
7673.094,12.9576435
7674.864,12.978409
7676.629,12.971095
7678.399,12.9502325
7680.1655,12.944464
7681.933,12.968424
7683.7036,12.999582
7685.472,12.997774
7687.2437,12.9457035
7689.0117,12.868154
7690.7856,12.811128
7692.5547,12.792124
7694.329,12.775967
7696.0986,12.726368
7697.8687,12.6727495
7699.644,12.679213
7701.4155,12.751284
7703.192,12.826392
7704.9634,12.848108
7706.7407,12.803136
7708.513,12.704565
7710.2866,12.581762
7712.0645,12.483801
7713.839,12.465311
7715.6177,12.541499
7717.3926,12.657856
7719.1724,12.735781
7720.9478,12.749127
7722.7236,12.733311
7724.505,12.732227
7726.282,12.762665
7728.0635,12.818744
7729.8413,12.882744
7731.6245,12.936914
7733.4023,12.977222
7735.1816,13.005896
7736.966,13.012957
7738.745,12.980819
7740.5303,12.9057
7742.3105,12.800517
7744.095,12.676344
7745.8774,12.547151
7747.659,12.460331
7749.446,12.47522
7751.2285,12.590294
7753.016,12.734058
7754.7993,12.83704
7756.5874,12.882759
7758.3726,12.895497
7760.157,12.902596
7761.947,12.910725
7763.7324,12.9131975
7765.5225,12.909308
7767.309,12.90368
7769.1,12.894699
7770.887,12.880003
7772.675,12.866093
7774.468,12.855054
7776.256,12.831467
7778.049,12.787079
7779.838,12.749252
7781.6323,12.749934
7783.4224,12.772584
7785.2134,12.771058
7787.008,12.739526
7788.8,12.723991
7790.5957,12.755214
7792.3877,12.80216
7794.185,12.81156
7795.9775,12.774129
7797.771,12.733927
7799.5693,12.738435
7801.364,12.788522
7803.1626,12.839317
7804.958,12.848207
7806.7573,12.817373
7808.5537,12.787696
7810.35,12.797226
7812.1514,12.848775
7813.9487,12.912377
7815.75,12.955558
7817.548,12.969868
7819.351,12.968814
7821.1494,12.965769
7822.9487,12.957487
7824.753,12.927495
7826.5527,12.859497
7828.358,12.748038
7830.158,12.6111555
7831.9644,12.495243
7833.7656,12.449703
7835.5723,12.489361
7837.3745,12.583075
7839.1777,12.679523
7840.9854,12.746202
7842.7896,12.7797
7844.598,12.784177
7846.403,12.75963
7848.2124,12.715367
7850.017,12.677878
7851.823,12.672625
7853.6343,12.703678
7855.441,12.754537
7857.252,12.80031
7859.0596,12.820961
7860.8716,12.81329
7862.68,12.788954
7864.4893,12.757161
7866.3022,12.717103
7868.1123,12.6701
7869.9263,12.626008
7871.7373,12.591625
7873.552,12.564834
7875.364,12.542704
7877.175,12.524814
7878.992,12.511489
7880.804,12.50667
7882.6216,12.515531
7884.435,12.534114
7886.2534,12.545993
7888.068,12.529433
7889.8823,12.470851
7891.701,12.382081
7893.5166,12.304206
7895.3374,12.277575
7897.153,12.303011
7898.9746,12.348915
7900.792,12.391419
7902.609,12.420746
7904.4316,12.419641
7906.2495,12.373338
7908.0728,12.297089
7909.892,12.225811
7911.7163,12.180136
7913.5366,12.156307
7915.357,12.14501
7917.1816,12.151799
7919.0034,12.185517
7920.8296,12.230968
7922.652,12.258497
7924.4785,12.254346
7926.3022,12.225589
7928.1255,12.190111
7929.953,12.1696
7931.7773,12.173552
7933.607,12.184864
7935.4316,12.180909
7937.262,12.161473
7939.0874,12.1287365
7940.914,12.069866
7942.745,11.998536
7944.5723,11.975894
7946.4043,12.049509
7948.233,12.195395
7950.065,12.340601
7951.8945,12.421332
7953.724,12.415297
7955.5576,12.342313
7957.388,12.245965
7959.2227,12.172867
7961.054,12.15773
7962.8896,12.209245
7964.7217,12.303737
7966.5537,12.401541
7968.391,12.477924
7970.224,12.533378
7972.0615,12.570167
7973.896,12.576087
7975.7344,12.547381
7977.5693,12.512038
7979.409,12.502849
7981.2446,12.512894
7983.081,12.509036
7984.922,12.487418
7986.7583,12.477005
7988.6,12.481364
7990.4385,12.459285
7992.281,12.380946
7994.119,12.268322
7995.9585,12.171521
7997.802,12.135883
7999.6416,12.179903
8001.487,12.273783
8003.3276,12.357386
8005.173,12.395703
8007.0146,12.401066
8008.8564,12.404223
8010.703,12.425215
8012.546,12.468288
8014.3936,12.520791
8016.2373,12.554247
8018.086,12.538267
8019.93,12.454994
8021.7754,12.309027
8023.625,12.142903
8025.471,12.038859
8027.322,12.066819
8029.1685,12.210496
8031.02,12.376065
8032.8677,12.487973
8034.716,12.540598
8036.569,12.552973
8038.4175,12.5210285
8040.2705,12.4303665
8042.12,12.29316
8043.975,12.163956
8045.8257,12.11269
8047.677,12.164901
8049.5327,12.276009
8051.384,12.381371
8053.24,12.455803
8055.0938,12.508379
8056.951,12.543768
8058.804,12.555817
8060.658,12.544649
8062.517,12.513724
8064.372,12.457128
8066.2314,12.373403
8068.087,12.288485
8069.9473,12.241109
8071.8037,12.245741
8073.661,12.285084
8075.522,12.327243
8077.3804,12.339534
8079.243,12.308077
8081.1016,12.253586
8082.9653,12.2142515
8084.824,12.205589
8086.6846,12.194706
8088.549,12.13095
8090.4097,12.015841
8092.2754,11.914399
8094.137,11.884141
8096.004,11.927867
8097.866,12.018691
8099.7285,12.123009
8101.5967,12.197971
8103.4604,12.211427
8105.329,12.167617
8107.1934,12.094235
8109.0635,12.011542
8110.9287,11.925772
8112.795,11.8469715
8114.6655,11.798305
8116.5327,11.79808
8118.404,11.837456
8120.272,11.889002
8122.144,11.939008
8124.012,12.00086
8125.886,12.090586
8127.7554,12.197131
8129.625,12.290788
8131.5,12.353962
8133.3706,12.385139
8135.246,12.383711
8137.1177,12.350011
8138.9937,12.293499
8140.8657,12.232807
8142.7393,12.188491
8144.6167,12.171427
8146.4907,12.177094
8148.369,12.194734
8150.243,12.216918
8152.1226,12.236398
8153.9985,12.239913
8155.8745,12.210532
8157.7544,12.14767
8159.6313,12.087076
8161.513,12.073133
8163.3906,12.105879
8165.273,12.145498
8167.1514,12.164286
8169.031,12.166943
8170.9146,12.169524
8172.7935,12.17652
8174.678,12.170921
8176.5596,12.120646
8178.445,12.008601
8180.3257,11.868882
8182.208,11.7796335
8184.095,11.795682
8185.977,11.889313
8187.865,11.965066
8189.749,11.933565
8191.6367,11.796759
8193.521,11.662866
8195.407,11.636382
8197.297,11.708646
8199.183,11.795386
8201.073,11.841692
8202.959,11.854191
8204.851,11.862926
8206.739,11.878773
8208.627,11.889359
8210.52,11.892785
8212.408,11.909434
8214.302,11.939095
8216.191,11.948322
8218.087,11.937545
8219.977,11.9646225
8221.868,12.059525
8223.764,12.1719
8225.655,12.233686
8227.553,12.228934
8229.445,12.190281
8231.343,12.155612
8233.237,12.134367
8235.13,12.113031
8237.029,12.088675
8238.925,12.077516
8240.824,12.087508
8242.721,12.102354
8244.621,12.100804
8246.518,12.079893
8248.415,12.0473995
8250.317,12.006548
8252.215,11.9695
8254.118,11.966899
