# iter, vel, vel_disp, cont_slope, cont_amp, na_feii_amp, br_feii_amp, oiii5007_core_amp, oiii5007_core_fwhm, oiii5007_core_voff, oiii5007_outflow_amp, oiii5007_outflow_fwhm, oiii5007_outflow_voff, na_Hb_amp, na_Hb_voff, br_Hb_amp, br_Hb_fwhm, br_Hb_voff
1500, 158.75692700099216, 172.20170580914694, 1.5872384768572343, 1.725565935300224, 0.16926203248876312, 0.05625418585300138, 8.216149936972789, 508.17460006550715, 183.21681866770302, 1.219907376366881, 4580.365465481155, -1982.3080624135605, 2.7679191161275796, 183.342628766447, 1.7047530652968748, 6420.529339113726, -990.704995691792
1600, 182.98226926648434, 187.41857281876509, 1.5163014304343587, 1.6356799805644335, 0.16817249326878078, 0.06623182708416267, 8.151397969053278, 516.3243631969198, 184.40196295337364, 1.2143423708841037, 4596.770380132268, -1977.900321808028, 2.792920307188729, 214.49234071127694, 1.683135778180894, 6410.872934699391, -989.0547141918861
1700, 206.4685511396762, 193.54823714176214, 1.4753322091108327, 1.5944620463003145, 0.1536619117639838, 0.0739418391333411, 8.127828190572231, 520.8206779139163, 185.49553914603845, 1.2003637533027987, 4623.452269244317, -1974.2426118423841, 2.8796271960789865, 238.64828295224928, 1.6532906302226311, 6381.432859386305, -987.929032259416
1800, 226.03830104533597, 189.484511741417, 1.4817367607545575, 1.6029416317868472, 0.13187018601699413, 0.07626263873890002, 8.12526606046702, 521.002831531231, 185.5618452704361, 1.2016872946120265, 4661.4669474699585, -1972.1983173654085, 2.9885177115839348, 252.84146442237812, 1.6218916102076222, 6325.809269818441, -987.368993248526
1900, 243.42984051662947, 182.089754450814, 1.4999047260042557, 1.6313302337011482, 0.11256076247768475, 0.07581642256961497, 8.129882238683475, 519.0849544174415, 185.13599197079327, 1.204789661781943, 4706.001577451535, -1971.0881044218754, 3.08695050318017, 262.19892741860116, 1.595841574748613, 6255.3200352441345, -986.3786608481428
2000, 258.4938072366046, 173.2336237532657, 1.5268770539774343, 1.6589284708548986, 0.09664321090115985, 0.07479439339278891, 8.149192435025897, 515.5607548469033, 184.62058223576824, 1.2067993316880123, 4748.228433326885, -1971.27638798729, 3.168996537901778, 266.2453072714723, 1.577381008794052, 6181.468012109588, -985.4647650881791
2100, 271.37602757516987, 167.46343766194641, 1.5324343626296706, 1.6691435248152569, 0.09182412411878042, 0.07070703778516495, 8.177444130990898, 511.0426511901805, 184.61674452077682, 1.2082198366080419, 4786.084197142506, -1971.3455831981041, 3.23117778571652, 267.59032969936067, 1.5667680024659034, 6109.605665702474, -984.5615865358877
2200, 281.641998543356, 163.99290000618066, 1.5424133010922447, 1.6793805994314228, 0.09216242377929053, 0.06654234892898292, 8.19535809042281, 506.58965853829676, 185.23340119017334, 1.213840140582384, 4815.405356078038, -1970.4348708835912, 3.2683577289295225, 266.83936688765203, 1.5653774465212003, 6054.164478404272, -983.4805892599044
2300, 289.08081090603395, 163.0601664895875, 1.5555687042612059, 1.6854354819771078, 0.09620999597288116, 0.06317755831153167, 8.236122110004477, 500.38178074090047, 185.86073028959936, 1.2164465353434544, 4833.082990426411, -1969.176966320053, 3.2871736674470493, 264.8977029263105, 1.564097375730436, 6021.945139001497, -982.0472175774441
2400, 295.7337051414592, 162.2930331386919, 1.5749473217255472, 1.683536193285144, 0.1016927350551709, 0.058855805899714515, 8.285634092572884, 493.91361421016364, 186.41283629843812, 1.2207271248145337, 4842.416410114216, -1966.848157761217, 3.299008478511205, 262.27295478674046, 1.5601056612814403, 6008.149229762717, -980.9253106229742
2500, 301.3855475137067, 159.73968736251246, 1.5906974391473259, 1.6918139165562545, 0.10872161083611195, 0.053642699206574836, 8.322083234816853, 488.1348547523282, 186.68803383223081, 1.2266450159728277, 4848.400118520527, -1961.9964447209027, 3.3326351319868612, 258.9682780567824, 1.5542746383998478, 6006.139255657396, -979.5219117497725
2600, 306.7958292101632, 155.6034667183435, 1.6140606760718628, 1.7080958410888503, 0.11341251711837662, 0.04962535474034379, 8.348222845251922, 483.0842452449739, 186.60322932608568, 1.234413088060525, 4843.575453832714, -1954.2901667843173, 3.3630615219639366, 255.37105786640757, 1.5469663522012438, 6027.190191932536, -976.9988391330028
2700, 312.3157085268664, 152.09217882608644, 1.6333973815879748, 1.7219740556707477, 0.11456614693240044, 0.04624874242760406, 8.374291038851073, 478.74494864692264, 186.40515610747084, 1.2378609972994727, 4832.787252283475, -1944.9873724193324, 3.3780818790745624, 253.8916503260944, 1.5434849332774054, 6052.89869473247, -972.065946511638
2800, 316.87525290353386, 147.7321224761631, 1.6465728571158371, 1.7373109619497262, 0.11286749983481782, 0.04434710555692175, 8.396865256714523, 475.28366253267745, 186.21713858074617, 1.2411437240543235, 4822.928511034428, -1932.1127011091805, 3.386570110815288, 254.40251138820986, 1.5487865422505935, 6060.837741589534, -964.3139924562169
2900, 319.8864572898012, 145.22503733509348, 1.6562461931911068, 1.7463675366611773, 0.1092867279324741, 0.04432072973825228, 8.424151707041723, 472.0381178000155, 185.89596362308293, 1.2393998298463185, 4812.202714495204, -1916.6510818638003, 3.391299148061889, 255.95735167089734, 1.5627043179490527, 6058.873037404149, -952.8521689782491
3000, 322.6815867149035, 144.44806708908175, 1.66681587107212, 1.742925725855856, 0.10554234076831037, 0.045784263895450594, 8.453373312624615, 469.3824567497388, 185.36842508656503, 1.2351335020003258, 4802.19375611856, -1900.495708687213, 3.374270835493169, 256.7862456534074, 1.5799990160340434, 6048.936155472572, -940.1023487351802
3100, 324.6689300104779, 143.99862093452109, 1.6724412468068464, 1.72797852758616, 0.10134471933259494, 0.047376091034572444, 8.48079518011752, 466.7957939249633, 184.86247609271516, 1.229649707599858, 4801.5930340008745, -1884.1294867446802, 3.3523324520898483, 256.86735530648826, 1.6026031903266242, 6010.3915912463435, -925.468839358781
3200, 324.53118926019374, 143.87046801485064, 1.6715070923219366, 1.704785655061118, 0.09674720726175154, 0.04962292317100197, 8.504607293832779, 464.6154478734751, 184.68777533969666, 1.2305721895928625, 4803.315903483557, -1866.1340935706696, 3.322647728875859, 254.45525159342017, 1.622045017826406, 5964.952379576472, -910.8514403764557
3300, 325.3170229327035, 146.24242339942427, 1.6694720578980309, 1.67827618641039, 0.09431221304075509, 0.05001267886232138, 8.532740045269385, 462.172053365062, 184.83462434116544, 1.229322118367788, 4799.577822178618, -1846.903165293725, 3.2877774013971393, 252.5307757982539, 1.6435773414747068, 5933.579580413208, -894.323646124164
3400, 325.89954166894745, 147.20904219408084, 1.6760993423847517, 1.6598045625802587, 0.09315416396904574, 0.04969947943790265, 8.55051894766255, 460.4887924059688, 184.8900767598305, 1.2326468488560367, 4794.146086332204, -1827.9836262710821, 3.2541152728953744, 249.8975185002146, 1.6623568910971702, 5918.4644999823895, -877.6698966746673
3500, 326.08704131323253, 148.00788770018144, 1.6783684267896164, 1.6455753099922743, 0.09024635359601275, 0.04766959248389083, 8.561626256840986, 458.63325638686223, 185.16252440213592, 1.2368033470782829, 4787.785227926385, -1809.18165079975, 3.219969048896572, 247.928332781434, 1.6803252368024362, 5895.879677191955, -859.4974634882695
3600, 326.57587217217923, 150.35624791410908, 1.6802820686654316, 1.6338338750237855, 0.0875367601098604, 0.04419810111592129, 8.57680082084488, 456.8557529578754, 185.51856246735164, 1.2424994532906157, 4761.949175910489, -1788.1277167280575, 3.183754360284467, 247.20034568845577, 1.6952711895705719, 5880.886982293068, -838.861578856871
3700, 328.295804261002, 151.49077707994113, 1.6873947899101032, 1.6300780658447909, 0.08614263871672816, 0.03890654346796145, 8.591779584519015, 454.992721515956, 185.84447275018857, 1.2449616961837084, 4726.65748070992, -1760.2340242070925, 3.1583871740944347, 247.50172231198974, 1.707159815934964, 5885.415017947298, -815.6208010461153
