# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
2400, 10.0920649522448, 45.046663553346825, 3498.504567015027, 251.81069825427585, 940.9215962616184, 136.39046965525108, 0.2906362552248446, 98.10513953666242, 13.71364309585979, 254.5435224008897, -193.5976066514577, 7.315861208668867, 13.771694456954558, 96.83572082184469, 1.842136770474592, 5.915729107084227, 60.06680570957535
2500, 10.284670271745634, 44.9438584535181, 3519.2211355099125, 251.42710066265798, 937.7965221261643, 138.041863406691, 0.26496426081799407, 98.94802131303754, 13.653166029261813, 252.87954925510164, -191.0736105000923, 7.401223959180825, 13.817740048437777, 97.71841134910267, 1.855557696146325, 5.880503318417208, 59.84976858756063
2600, 10.416117647071527, 45.00389934181214, 3507.4731312636104, 251.70960367843145, 939.303437091136, 138.78110772817325, 0.268291402042169, 100.33872129212614, 13.62812686924606, 255.16303281461433, -190.37311678848252, 7.363610604269726, 13.747036109241696, 97.374027466772, 1.8536152999056872, 5.910396132438861, 59.995984719087105
2700, 10.40209048646087, 45.03542750702825, 3511.4423981608693, 251.8836805642668, 942.6943072079935, 138.62711150516378, 0.2935544012131756, 99.27239609992782, 13.638326744062553, 253.75635659838497, -188.77383164268915, 7.4545032118159025, 13.796442883939493, 96.53772788204844, 1.8488662078048257, 5.957371564133694, 60.076939555099
2800, 10.034769988937143, 44.99970188058112, 3510.6186892264254, 251.26193117463959, 940.5059787050611, 137.68627132475962, 0.32545770743908353, 100.43540742918208, 13.712333526017991, 256.44513145366744, -189.73423464373042, 7.450430427959913, 13.776597990985634, 96.42377832631789, 1.8380344360149161, 5.9280324144992, 60.22937382863506
2900, 10.258261337788172, 45.043956285292914, 3501.8997466992314, 252.02104007080953, 938.3113084082291, 138.24845005189076, 0.299193112063456, 99.57466861772534, 13.658244867584116, 254.78711554649595, -191.08414803152135, 7.488917164692816, 13.732005967256967, 97.37140807994369, 1.8279581192482066, 5.910663122272451, 60.19392937884385
3000, 9.876212251733497, 45.13220353467599, 3495.8780096917926, 251.98769100790872, 935.8788376142978, 138.1675132202524, 0.31068726991706763, 98.53745739505425, 13.662210336152103, 258.67856514261416, -190.6765787632065, 7.4438818272565195, 13.627287085942134, 96.93030097516923, 1.8379374189572129, 5.941102905783737, 60.14786502687925
3100, 10.128391914949306, 44.920117850710135, 3497.618185020747, 252.4661111243687, 932.6216378247267, 137.89908160805572, 0.2996171118174521, 97.48241407088965, 13.636000271937023, 249.9854691545646, -188.87724961956818, 7.405245499326038, 13.719440163640547, 97.42438722485227, 1.82821528102115, 5.954216547712279, 60.11664544178175
3200, 9.823876339650912, 45.06093710551001, 3501.890108136122, 251.38538354830155, 932.5208409747042, 136.99340651883716, 0.26052256193067946, 97.28186056578004, 13.647750349578526, 251.37852060326767, -187.22220078697552, 7.386933333080396, 13.858054359784193, 96.9351253923778, 1.820262319092529, 5.9271416207159495, 60.13353557277384
3300, 9.528388277191667, 45.23652900514649, 3511.944947255508, 251.6517768602159, 936.8303755560898, 138.78280093251306, 0.2836610266294507, 99.43353025791137, 13.629118712842063, 258.0907865745913, -190.57889163666567, 7.421083244266677, 13.741913902272016, 97.33652848338463, 1.8102239997351268, 5.863191276275407, 60.10173993933673
3400, 9.740674508472084, 45.01896079762722, 3488.1952802703386, 252.21754669573906, 941.102357533151, 137.27770756778108, 0.28074427480997516, 98.80495973342684, 13.657482353808568, 255.40136847661756, -193.02691543723785, 7.346006080770168, 13.731529559774257, 97.17622409163404, 1.8042393377280352, 5.880533253132883, 60.20798089507536
3500, 9.487814742646478, 44.89084581883354, 3483.0222555976616, 253.17931135348786, 943.817440466135, 136.53059908987873, 0.2980441250866029, 99.77322154206368, 13.74640685259118, 255.7055056331503, -194.63450577910882, 7.355045796860464, 13.680469641342974, 96.8074920893922, 1.8248686679018578, 5.878540638148381, 60.22941140450019
3600, 9.389116677515728, 45.13489781433477, 3483.63760688553, 252.38594538460748, 939.8307874301021, 136.64172786803584, 0.31163941689689123, 100.27246952345973, 13.702080247714564, 258.0841290347044, -192.4594159678004, 7.36056636158451, 13.602353621004577, 96.9439961445015, 1.8272331772702355, 5.875304460304028, 60.36661858234947
3700, 9.897942771585456, 45.19487218125148, 3494.5717571859996, 252.23611106521534, 934.3221825108815, 137.69872609812845, 0.2707250500452303, 98.85371871999143, 13.670833418571505, 258.4906124607455, -193.5247743498319, 7.333837587171534, 13.650338371172298, 97.74688528719777, 1.8284450708851663, 5.894077358482743, 60.48476875460231
3800, 10.062902027425093, 44.910002737937006, 3496.7082894135638, 253.0552174724063, 933.8084771228769, 137.73398775724417, 0.2598984497205965, 100.65457770664374, 13.66729709888749, 260.5063322593569, -191.03416215338024, 7.406935979875146, 13.759978140033251, 96.84950757636372, 1.8252641143829522, 5.91074813718564, 60.15447539031197
3900, 10.274750586936024, 44.980571255252784, 3507.912779924332, 252.19271436850624, 937.6642382798567, 138.33308801648565, 0.2974711059609126, 100.74832772292146, 13.631308148859976, 260.04985590090325, -189.6472411163357, 7.459065934657054, 13.836780281203772, 96.19665610211236, 1.8167700158545854, 5.8751640402150995, 60.08779995945585
4000, 9.882781044475488, 45.10724769462289, 3523.501126479263, 251.32428860614968, 940.4029711998114, 137.60311612927907, 0.29281806043916825, 99.1914817578662, 13.556583214216802, 265.2341566723977, -190.15855379175392, 7.659368659491706, 13.87602376818787, 96.78807715797748, 1.7850466020723907, 5.900890100165913, 60.106682538157
4100, 9.621505085032299, 45.05231878114291, 3511.6691568639308, 251.05772455590488, 943.6419640183677, 137.92384224887522, 0.2922233409881254, 99.08227822889337, 13.587777949574498, 262.51329581405696, -187.15981182127294, 7.613126301054229, 13.708528050551035, 96.77111573275803, 1.8058292086404246, 5.9303639535779435, 60.34304079418357
4200, 9.91305640815049, 45.1706844821974, 3506.1633696102194, 251.78123783064012, 940.7090579405087, 137.6111075472462, 0.309013470213945, 98.24367989382982, 13.532515069423985, 267.0105103950652, -190.06913431688005, 7.531505533482724, 13.764396548940288, 96.69220566211813, 1.8204018661713892, 5.895878617150872, 60.19612955253959
4300, 10.25912255573058, 45.18295968090425, 3513.4114323511994, 250.9982551773315, 931.8002833375101, 138.17052278163843, 0.28266571729541484, 100.23879335038094, 13.592393998407163, 267.8481765401257, -190.84699248844692, 7.606131519036888, 13.833612992397295, 96.81440766295731, 1.8162473384977136, 5.863058746369693, 60.231091226705445
4400, 10.200504817469337, 45.04953987351006, 3510.6357851418416, 251.5627979592544, 934.6192173912293, 140.14396495260968, 0.27753233529925303, 102.31146543247903, 13.641439598471408, 260.7498333361337, -189.47533144381921, 7.444009552127547, 13.718847117589464, 97.17458000481572, 1.8142572591553559, 5.887704076753132, 60.35697465460367
4500, 10.285388759235731, 45.02524987050336, 3520.425979943726, 251.96772860350362, 938.3056427616254, 139.4834096129909, 0.30360263761504136, 100.60003662274852, 13.628651531102632, 252.00710902365398, -190.39782204609972, 7.456548619374053, 13.795153260295763, 97.57055261714743, 1.8125406911760373, 5.891032067223613, 60.15436816044384
4600, 10.207282431712757, 45.04954410657686, 3528.4360145305154, 252.25980138025054, 936.6130570102903, 138.10350984097497, 0.2918762288283012, 99.4032785959985, 13.523949628768179, 251.8812543800116, -189.47917462432946, 7.503377548066726, 13.937997435242428, 96.99560521565105, 1.8031678066651782, 5.93555218368259, 59.951238672238034
4700, 10.454163763070278, 45.02150527249904, 3508.126857423155, 252.32260709070857, 944.1528834093144, 137.9039187677236, 0.26493604734500803, 100.09263464859518, 13.501463423146136, 252.33443071131714, -192.160581796028, 7.455974165651762, 13.860443454399654, 96.76581866529808, 1.8004270043914063, 5.963550045385106, 59.91754913657951
4800, 9.975790363944537, 44.774396960691135, 3504.705775359619, 252.57559999736384, 943.4763144897533, 137.83322597777524, 0.2745928412628348, 99.40273942333701, 13.558043312724118, 255.3366575275176, -193.26614140464932, 7.599047960350879, 13.810760190626084, 97.13006724026283, 1.848611471183586, 5.962199408910086, 59.942535866104144
4900, 9.572592266932453, 45.06428776849002, 3523.601417355406, 251.383905228567, 941.2228044067241, 136.12089592649207, 0.32761485622881364, 97.64770925686744, 13.57860791082907, 251.43638702435524, -189.73328647904322, 7.451596210023921, 13.936288321018433, 96.91992950839021, 1.8288519294247247, 5.933458381789627, 59.696603673322656
5000, 9.687294316569144, 45.254668444908226, 3528.9939455780755, 252.58800267275143, 939.4750225030405, 137.78591903101687, 0.33146278362081577, 97.26835444774719, 13.543604075127988, 254.29259936155617, -193.05708207346512, 7.477035809256156, 13.809646851849973, 97.6701640506451, 1.8385954237121158, 5.925376189974638, 60.04474866684114
