# iter, na_oiii5007_core_voff, na_Hb_core_amp, br_Hb_fwhm, na_oiii5007_core_fwhm, na_oiii5007_outflow_fwhm, stel_vel, na_feii_amp, stel_disp, br_Hb_amp, br_Hb_voff, na_oiii5007_outflow_voff, power_amp, na_oiii5007_outflow_amp, na_Hb_core_voff, power_slope, br_feii_amp, na_oiii5007_core_amp
4600, 9.49365920531, 44.9917067888, 3491.44476121, 230.118003583, 921.482742541, 137.89539033, 0.265842944376, 96.3649983971, 13.821881161, 245.708015618, -186.18914381, 7.18042028092, 13.6271984814, 97.1735098124, 1.80826401389, 5.91078805183, 60.0610265107
4700, 9.48054833988, 44.9774670367, 3491.67521693, 231.618347237, 919.180778145, 136.874783304, 0.330430185071, 97.9298467912, 13.7787118804, 243.756296206, -185.120953246, 7.09350773701, 13.7385204544, 97.2814518492, 1.83721337536, 5.89159449922, 59.8348596625
4800, 9.7789383423, 44.9708767096, 3484.92312589, 230.771063881, 916.128342639, 137.687469727, 0.31713517166, 97.9973650925, 13.7491120907, 239.20528591, -183.553706936, 7.09257761756, 13.8389639134, 97.3419061216, 1.8101118653, 5.935265331, 59.900414416
4900, 10.3350275763, 44.7845393799, 3485.91302152, 229.275213262, 920.540495982, 137.200237778, 0.32647185372, 98.9581564421, 13.7227361571, 248.149667895, -183.468510147, 7.05322732607, 13.8204741476, 97.2692469543, 1.7979638063, 5.9053564185, 59.7641854661
5000, 10.2844139119, 45.063408974, 3477.62482288, 230.948182546, 923.973121656, 137.788119431, 0.349192871151, 97.5802488674, 13.6791277745, 255.39837972, -189.722256738, 7.03052308193, 13.7321651113, 97.5792563736, 1.79230854491, 5.94501887208, 59.9949778921
5100, 9.76624271283, 44.8573218278, 3490.31774782, 231.341808386, 919.66802807, 138.003814624, 0.318131350473, 99.0495763243, 13.7016437931, 252.469940641, -186.050824344, 6.94174985048, 13.6933502553, 96.9212666366, 1.77987061997, 5.95837501487, 60.0338707298
5200, 10.0020579372, 45.0328535851, 3492.95409231, 231.244347203, 923.492721607, 138.698173754, 0.330578965124, 99.2646500129, 13.7606685134, 251.778969039, -186.921602256, 7.00664725248, 13.6330232224, 96.8692993257, 1.76855771601, 5.98509815004, 59.9106646809
5300, 9.95787531806, 45.0307122221, 3504.09349828, 231.536940045, 922.732049617, 137.972324158, 0.32886926008, 98.8121333299, 13.7321624496, 257.299472121, -189.30244131, 7.13268648596, 13.696726507, 96.7536831701, 1.80774112559, 5.97129280917, 59.9037587583
5400, 9.94848459483, 45.1711583554, 3499.63726734, 231.730590676, 921.329207728, 137.43216381, 0.344595551632, 97.5424314541, 13.7653311825, 255.057911903, -188.289423603, 7.03081256799, 13.7494917212, 97.4292949671, 1.81612935747, 5.94131324082, 59.6693974599
5500, 10.1443149388, 45.3051215052, 3507.95113961, 231.218881909, 925.97025312, 137.963240117, 0.29952610961, 95.9456705417, 13.766836977, 254.493408266, -188.584508725, 7.07623584868, 13.6983561244, 97.6024253482, 1.83111066468, 5.94320228276, 59.7426132017
5600, 10.0245482029, 45.1696362158, 3494.88596713, 229.472798076, 918.87364988, 137.658006728, 0.282128685665, 96.0181954059, 13.7165159061, 241.863972212, -184.050672471, 6.92705908006, 13.7532509891, 97.6507133501, 1.83688872547, 5.92853738772, 59.9262890662
5700, 10.0226536749, 44.9624038157, 3492.13315763, 228.82851977, 920.319310398, 140.360844739, 0.260673200342, 96.6435710502, 13.7706850865, 243.520982629, -188.347210724, 7.20777659139, 13.834533501, 97.8267592894, 1.80115346481, 5.97690325118, 60.0300832382
5800, 9.82197543091, 44.9438435188, 3497.4226565, 231.232653376, 925.653189194, 139.643906387, 0.28268791969, 95.0466627145, 13.7411478847, 244.690028554, -191.616340255, 7.43323720266, 13.6279235142, 97.339136743, 1.79215808401, 5.92768838351, 60.1403213441
5900, 10.3967274816, 44.8586233829, 3487.87660739, 231.221806397, 915.729451236, 138.814473799, 0.333332148256, 96.5547884049, 13.8325336554, 245.572806532, -186.495106593, 7.36088576161, 13.7917802451, 97.114003917, 1.81085555334, 5.96940975808, 59.9609641131
6000, 9.87165247431, 44.7432742598, 3499.62558322, 231.119714557, 924.722131346, 137.802529326, 0.350583203978, 97.8698473987, 13.8508220879, 239.03412234, -186.395459578, 7.42032215723, 13.7583177727, 98.1274799072, 1.78418669807, 5.9804992865, 59.8060165693
6100, 9.738913039, 45.0238079273, 3505.67756906, 231.091272179, 928.347902297, 138.370725942, 0.317502695073, 98.6453501156, 13.8147321573, 241.547775247, -187.335643327, 7.23677572898, 13.7966210538, 97.5993418849, 1.78010280242, 5.98734882401, 59.8970297751
6200, 9.84807507489, 44.9286734836, 3488.02128079, 229.088439861, 933.15674272, 138.191174297, 0.368342255382, 99.6686108836, 13.8093367351, 244.651609658, -183.503360019, 7.21253714602, 13.8512160627, 97.6752054266, 1.76901323755, 5.95857191835, 59.902436934
6300, 9.92033874628, 45.0061615231, 3490.73200496, 229.775714918, 925.221307231, 138.268681247, 0.333182157968, 98.6018697038, 13.8284497373, 242.609320476, -183.603785605, 7.10045271883, 13.689315068, 97.3981494682, 1.76619618342, 5.94248807806, 60.0153678741
6400, 10.0770159038, 44.9743546358, 3488.1937424, 231.264815667, 920.879493984, 137.683361975, 0.327217581406, 97.0907048933, 13.8614152381, 245.498017407, -187.050813304, 7.24576747049, 13.6197375409, 97.0659802128, 1.79036872708, 5.93140713649, 60.0960442281
6500, 10.0378422336, 44.9156660917, 3486.61017924, 231.874193261, 912.514520135, 137.203525338, 0.340133392903, 97.2098863184, 13.8730846978, 243.927490279, -184.966177147, 7.18138427836, 13.6388364566, 97.7326738249, 1.80610172772, 5.97629101863, 60.0474854597
6600, 10.1302812434, 44.9679837217, 3471.22302524, 231.794273194, 916.931117644, 138.029898214, 0.352718875412, 96.8293646454, 13.8637998968, 240.792617555, -183.150071699, 7.18094012763, 13.6438643621, 97.4817988834, 1.81732816541, 5.940521538, 59.9736938655
6700, 10.1968501693, 44.9411715607, 3466.46019254, 230.710883706, 917.588955859, 139.281839474, 0.316847567128, 95.8898274279, 13.9061523575, 240.888250706, -182.461870678, 7.07013939929, 13.7620014667, 97.6113175014, 1.79508314152, 5.94701124818, 60.1784729503
6800, 10.2098130449, 44.886189313, 3482.11444165, 231.493120476, 914.240000453, 140.110377482, 0.304133883765, 98.0713832339, 13.8581027536, 236.676494712, -184.535566738, 7.13654598814, 13.6793279615, 97.7325237253, 1.81327814096, 5.92084299617, 60.0434132059
6900, 10.4109691368, 44.7274727718, 3483.30325433, 230.668094821, 916.324825111, 140.127951677, 0.343005457636, 96.8618074606, 13.8260789768, 235.275430353, -183.809892706, 7.33499543965, 13.7809736466, 97.8667570964, 1.82206198932, 5.91956813916, 59.9420703918
7000, 9.97001255295, 44.7168844494, 3483.62190399, 229.798483255, 916.321181955, 139.832244718, 0.356744373796, 95.9914214537, 13.8245750355, 237.634089214, -182.964387329, 7.22205895408, 13.8130040739, 97.2191071852, 1.80082931426, 5.95185934807, 60.0148884667
7100, 10.2112156028, 45.0169073333, 3492.84928872, 229.282303161, 915.756681739, 138.132525157, 0.374782765345, 96.9463453916, 13.8212197223, 237.553622749, -184.247880749, 7.10489543839, 13.7913807061, 96.5132250391, 1.781516804, 5.93661708527, 60.0583477585
7200, 9.9211470698, 44.9416064399, 3488.65311429, 229.211673519, 915.250459321, 137.822283221, 0.357387244977, 97.9618906061, 13.839652376, 239.137493081, -187.004984697, 7.03018919037, 13.8794516442, 96.1367529442, 1.8130648135, 5.94994228824, 59.9788391974
7300, 9.80637455527, 45.1791403936, 3495.69377964, 230.113406502, 917.664208515, 137.280519713, 0.365558568552, 97.6272984672, 13.8022218342, 243.207993902, -188.845943981, 7.17895849059, 13.7779690373, 96.7137879384, 1.81265803195, 5.9785282914, 60.1831848921
7400, 9.66030742663, 45.0862923124, 3490.89266336, 230.381847529, 920.202739921, 136.020189707, 0.324610086949, 96.951142094, 13.7877980229, 244.144546098, -187.184691355, 7.17740737888, 13.6831562797, 96.5384541373, 1.80670982707, 5.97021356553, 60.0496213932
7500, 9.50311845497, 45.0670908523, 3492.08086377, 230.535774195, 920.044496693, 137.147572242, 0.348355384496, 97.0615438438, 13.7850752366, 246.048210306, -190.380443026, 7.06602001967, 13.7439415116, 96.6036863586, 1.80557890423, 5.94822439703, 60.2840292002
7600, 9.85348065146, 45.263667555, 3487.00766427, 230.332966702, 915.67118577, 136.694760531, 0.332558938783, 96.4146946891, 13.7298334522, 249.130704339, -188.411815304, 7.1331745885, 13.6853049229, 96.9452562335, 1.81548161432, 5.95470894739, 60.1764120724
7700, 10.0682510331, 45.1303062582, 3492.3234123, 230.183137654, 923.363737929, 134.866027373, 0.340353815701, 96.8961348019, 13.7807649378, 250.808139177, -187.224242186, 6.99366899604, 13.6534092746, 97.1678546934, 1.8150496137, 5.96312764792, 60.2682330693
7800, 10.169988428, 44.8862735683, 3496.18352598, 230.721757097, 913.275053853, 135.687268594, 0.369001210429, 99.6096671494, 13.8253617136, 246.629139672, -186.13215193, 7.12561162941, 13.8435400997, 97.1553463209, 1.81496443334, 5.95416582104, 60.0129899142
7900, 10.0951490701, 44.8573589109, 3496.95655973, 229.266453045, 912.000831196, 137.570594988, 0.367592816108, 99.7431560914, 13.8471713115, 237.267539023, -181.016078323, 7.05617413213, 13.9217360307, 97.501595611, 1.77647238714, 5.90029430947, 60.056447755
8000, 10.264769681, 44.8292678966, 3490.64612111, 229.923072562, 908.990455168, 138.854823264, 0.365180883024, 100.233524399, 13.8276989426, 243.630146531, -182.903755986, 7.25118933589, 13.8734162645, 98.2273970197, 1.76648587339, 5.90519224617, 59.9227378712
8100, 9.7228339944, 44.9105308066, 3490.96308739, 230.865325676, 919.008258469, 139.591691676, 0.365320007447, 100.248691789, 13.8050126527, 244.085528099, -185.717772195, 7.17715132733, 13.6281419886, 97.7279439064, 1.78248570705, 5.8965816506, 59.9972430047
8200, 9.9009060796, 45.0884645725, 3496.06685234, 231.14899365, 929.483074123, 140.463796289, 0.356726170998, 99.3462706932, 13.7978327365, 251.24807358, -185.727077653, 7.18103174195, 13.6711879182, 97.9900055042, 1.80351574421, 5.92422073731, 60.0493460062
8300, 9.35767813486, 44.9941581501, 3493.1082025, 231.413963353, 923.804674271, 138.138899753, 0.379345854002, 100.362082031, 13.7773596394, 249.968151968, -185.090281946, 7.00298049305, 13.5725073136, 97.0007880966, 1.82861011307, 5.90495095089, 60.0928212091
8400, 9.46074315493, 44.9656437976, 3503.77187986, 230.636565687, 927.372514254, 138.453214757, 0.365950527716, 100.198644153, 13.7968859536, 246.571944238, -185.486212473, 7.04476595677, 13.778033945, 96.8084373482, 1.83327720256, 5.94123592331, 60.0025216816
8500, 9.28349149886, 44.9693655011, 3481.78554661, 231.670815036, 922.507178145, 139.22846901, 0.324189451689, 99.9269603692, 13.873734103, 246.669370185, -187.936094969, 7.08339286459, 13.5906314625, 96.8985308515, 1.81757057614, 5.96212376732, 60.1810222131
8600, 9.65128274033, 45.2027149348, 3475.79129637, 230.752598704, 927.685601974, 139.53655213, 0.312145628578, 100.18282013, 13.8667799544, 248.743219544, -189.062339627, 7.10229825265, 13.612316179, 97.1942683438, 1.81695964762, 5.94683868354, 60.2352632194
