# iter, br_Ha_amp, br_Hb_fwhm, br_feii_amp, na_oiii5007_outflow_fwhm, br_Ha_fwhm, br_Hb_voff, na_oiii5007_outflow_voff, na_oiii5007_core_fwhm, na_feii_amp, na_Ha_core_voff, na_oiii5007_core_amp, na_Hb_core_amp, stel_disp, stel_vel, na_sii6718_core_amp, na_sii6732_core_amp, na_oiii5007_core_voff, br_Ha_voff, br_Hb_amp, na_Ha_core_fwhm, power_amp, na_nii6585_core_amp, na_oiii5007_outflow_amp, na_Ha_core_amp, power_slope, na_Hb_core_voff
1600, 22.337284275471976, 3901.0965855602453, 5.53952151744202, 992.3998766904763, 3702.419011777822, 284.4353278989265, -193.75877597164254, 246.09117286142865, 0.3837127285237881, 95.30543121391213, 54.88024889226287, 43.51265921270937, 99.28394833460672, 131.00705113324813, 13.338598313210364, 12.572156024460924, 9.481825728437794, 129.13524734371774, 14.533124159164712, 189.3597817189565, 9.491231109189291, 76.71015594325954, 16.16590921135122, 139.854081890295, 1.323365476416244, 98.3421532062921
1700, 22.31850290385008, 3877.237371035411, 5.550277785507628, 993.075025530524, 3708.071080098365, 281.53930154227777, -194.19907902327012, 245.8315646218442, 0.38661538712582433, 95.5479460428042, 54.72693188145207, 43.42533276503436, 99.26669160586869, 131.55027515154129, 13.35667053994038, 12.597213891113256, 9.304015283944274, 128.98861721047118, 14.554987618198503, 188.94937960053926, 9.392956003293651, 76.4443457192696, 16.100074479451933, 140.14978373615378, 1.3321634056319647, 97.7988148447716
1800, 22.522539494324217, 3856.8249265502154, 5.515696059838878, 988.5691579961353, 3701.9034082738135, 275.1600919226507, -193.6026990789734, 245.77878455954948, 0.35398288699815494, 95.74270585306735, 54.8332994391994, 43.16562290949274, 99.95608684105576, 131.5115201033702, 13.6382976144698, 12.581659707040005, 8.528973159346496, 124.99927990991196, 14.569594460723943, 188.7865249349271, 9.26387574973011, 76.49976127773675, 16.069080437044214, 140.496005293914, 1.3519063674311538, 97.41832588857346
1900, 22.85382026754436, 3817.1511840420694, 5.4635210385827255, 983.5905834955792, 3680.6572265188547, 264.6938922560826, -192.23838081904117, 245.94992951739584, 0.36655772610716797, 95.90634958237793, 54.74203877849877, 43.14743553600964, 101.13705597111195, 131.15500737277748, 13.664596656236293, 12.62187467256966, 8.207778173617989, 121.41994264204844, 14.689373464154475, 188.43707639602968, 9.143834992467712, 76.48216454834397, 15.960464617443074, 140.77734892418562, 1.3697106646370978, 97.88460112129542
2000, 23.189418629898086, 3775.5720331835373, 5.473627175344617, 975.5272142226931, 3657.7730922568458, 253.11557920233176, -192.3271825129108, 247.28095259755196, 0.39977959958723225, 95.70478477982954, 54.69197240153818, 42.882489752566464, 103.3101847804488, 130.0641663175227, 13.617361494233077, 12.705949416924314, 8.701319655126914, 123.86942242175026, 14.804334991810217, 188.36516135459613, 9.01165567938534, 76.30681948493516, 15.940201784287154, 140.58441125095666, 1.4048582950561566, 97.648799040339
2100, 23.551222247805683, 3748.377262078984, 5.506898851291904, 971.0164375855685, 3626.1773888211505, 248.80858365125505, -193.17536834603402, 247.0669091216838, 0.3843729391199242, 95.60353927675284, 54.84165285207297, 42.78910336628562, 103.40491805326921, 129.6233354054972, 13.722296881746923, 12.756270707195291, 8.686373516595788, 126.71350794470969, 14.95054123496549, 188.5097454850184, 8.930227606457242, 76.33681703761471, 15.95482490118335, 140.2888528080216, 1.4430440442651302, 97.71462068540487
2200, 23.868397791773354, 3690.8603960095234, 5.503168994621337, 960.2543408931382, 3607.3000283350875, 243.12049287594638, -191.7920740102134, 245.15049666875944, 0.4568694500246293, 95.76259239164561, 55.08125674279734, 42.56945892606952, 104.12708926393094, 129.57662389979163, 13.738960669611934, 12.778329582031526, 9.296602360220003, 122.02015199580028, 15.057643743493085, 188.0761863362027, 8.661827039939263, 76.59925183517845, 15.990455912778298, 140.3259109345312, 1.5027231117498825, 98.73563463776036
2300, 24.128002627982116, 3660.8850842371594, 5.491648344663094, 954.6257969457396, 3586.7968627998735, 240.562799033536, -191.76581172844175, 244.9765679389307, 0.4754308832007076, 96.06455126607162, 55.28121695599611, 42.49926978153875, 106.175025579257, 130.38780516578748, 13.769981743774052, 12.867083109525582, 9.890272371360902, 119.00929361965758, 15.114794129230269, 187.39255799019898, 8.436358312381023, 76.60842135068376, 16.00506427671984, 140.20983809264126, 1.540806493378255, 98.85138953873198
2400, 24.33594273294319, 3621.608867934979, 5.44588111143199, 954.3384115776171, 3579.2595008778317, 235.06992110838905, -192.61190980789667, 244.5646068209499, 0.4835806686817834, 96.14969113185074, 55.53345078809865, 42.37611849733168, 106.51225150540029, 130.84808113076483, 13.816072253105872, 12.927637621294451, 10.278990078601195, 121.16847260332158, 15.12305272905017, 187.31532522699285, 8.304676448782534, 76.38422716885579, 15.997753931665779, 140.42078447634108, 1.5960530122175667, 99.49311387984638
2500, 24.574380501343782, 3614.1202000238645, 5.46401539920331, 956.9017533262999, 3553.6151249208974, 231.71394958183583, -192.07353036838145, 244.4477499816942, 0.4984418299105658, 96.17848032828907, 55.73059118769124, 42.31417132395953, 107.50174104188699, 131.55323871131952, 13.78832246073471, 12.956749717190359, 10.592132109540325, 120.58187359238006, 15.118103453458264, 187.1794165826941, 8.189761367654535, 76.24573237344659, 15.915162583898873, 140.47873161574722, 1.6548429514487417, 99.4906890669082
2600, 24.630929451249383, 3600.7298452595605, 5.48985106880523, 955.8242352626958, 3548.7456121103573, 233.9542834747498, -193.75680691851792, 244.62391008748085, 0.46494725785357005, 96.19636401281919, 55.703758909054685, 42.40546100664795, 107.48099561555004, 132.45284294884607, 13.80478749746186, 12.938959496369868, 11.01605196439897, 120.16094173585373, 15.174762691177495, 187.11980291267483, 8.139606126169346, 76.23371002153475, 15.859260377445635, 140.59867913814543, 1.673567064843274, 99.06890701925738
2700, 24.83848182785726, 3580.2239054195666, 5.48754001692794, 952.384415679603, 3534.712166545707, 234.40778107244012, -193.8495225408527, 244.66644643894585, 0.4661951495963692, 96.25258087423572, 55.80099265167822, 42.33164581958222, 107.11650487920659, 132.95861457376927, 13.891125189703871, 13.066838620669444, 11.066207392210865, 120.90899172648732, 15.273577414450944, 187.27783230197218, 8.09899245673333, 76.35764231455117, 15.725331433185195, 140.89553185706586, 1.6909651437231168, 98.22798829465538
2800, 24.991406461220226, 3566.4492847878128, 5.48826129215211, 949.7220430430846, 3523.309825490781, 231.5177914657485, -194.7199446644211, 244.84663852972673, 0.41958422731165756, 96.27194529801115, 55.884796851957965, 42.45336163444346, 106.11740530937372, 132.9360944926618, 13.988764157644027, 13.025266840513117, 10.88153692246032, 121.10274967809599, 15.362428846000817, 187.23270279021386, 8.089015928771673, 76.15926637982541, 15.774195237202008, 140.92534003055485, 1.6961487392200238, 98.16553392752269
2900, 24.93066850970616, 3558.310452370595, 5.489704936574546, 951.1696125756969, 3523.995941273303, 222.02339935525762, -193.8516499750797, 246.12514568964704, 0.37560009941687794, 96.30068957877651, 55.97788038065461, 42.438310047744636, 106.17853489778334, 133.03178070386036, 13.986263019118766, 13.102240552405398, 10.461561870223102, 119.41387273209153, 15.37818674246603, 187.4593434448838, 8.09390617972204, 76.18186484323556, 15.72710897847861, 140.9795828300262, 1.6992576638002608, 98.8019109521283
3000, 25.029252327905542, 3562.8793122110396, 5.477809275095647, 948.1296913056386, 3516.6532675648177, 225.03905879986567, -193.85348067301726, 245.8914574925972, 0.34464557971184223, 96.15081833616458, 56.00507253132205, 42.368274668284414, 105.72961947666397, 132.85850104639528, 14.065503432448924, 13.0875148904104, 10.336302903289724, 117.2087550845503, 15.371879894145438, 187.71073821127473, 8.122904250033342, 76.34089010139911, 15.738145947551281, 141.17637316922054, 1.680631566694293, 97.7949016700468
3100, 25.076690965940156, 3559.433329092815, 5.494860514007554, 948.2034539702037, 3516.328555686201, 225.35297579140635, -194.21389695637924, 245.7134104541305, 0.32783406407108895, 96.24720159492144, 56.1994598844263, 42.48863343688599, 105.7054692932626, 132.6816359425668, 14.088795164318658, 13.043139227266186, 10.454228564180415, 117.21455701267422, 15.353851711862399, 188.11841097935866, 8.176189064398917, 76.50235502621825, 15.746634515689653, 140.77927624873433, 1.668607208315461, 98.30714775113893
3200, 24.686205486876606, 3565.1271964465373, 5.514749525498476, 948.1119257573637, 3544.5905146965806, 227.3546096179004, -193.24758312514814, 244.72697211414206, 0.3048542960610117, 96.17948741943279, 56.103764699890284, 42.53184660906999, 105.82790054640301, 132.5598552421913, 13.975060039978805, 12.987808000885941, 10.654582826848511, 118.87465158899485, 15.289586118170888, 187.84343480004037, 8.246110029493195, 76.41153796541994, 15.931560685152602, 140.78487966293167, 1.6705644747768031, 98.6990783115644
3300, 24.818396205547966, 3553.466978548283, 5.507902692495881, 948.6769794089236, 3530.733317497292, 230.05629182553005, -194.23112601832307, 244.73565330556477, 0.31509504821529627, 96.1890010577979, 56.02214086463125, 42.46196528599819, 107.89192599221703, 131.66952159187662, 13.917134831992982, 13.004556661443797, 10.827322680518128, 117.94291719828482, 15.39895622053443, 187.99213478458165, 8.173714421328002, 76.37981251361212, 15.91364291952602, 140.81237105232861, 1.6859083868086562, 98.39610638793809
3400, 24.63520696183017, 3552.1911107375304, 5.518700981479648, 952.6989439722688, 3540.094974712585, 232.7942196152801, -195.46700203392996, 245.22841723132072, 0.3648509364249265, 96.12984657391895, 55.97453226463535, 42.22007522892088, 106.87753245565843, 131.27573085200424, 13.953564708880055, 13.017225201951604, 10.476336713117986, 119.00517632793512, 15.363619670158112, 187.62088465912896, 8.065775125677337, 76.53445914287268, 15.848907111068844, 140.96609360252899, 1.6987300769029394, 98.61563822066242
3500, 24.595061089529864, 3572.531052915348, 5.494529022420647, 954.0034504192536, 3543.6605154217787, 235.16670192259258, -195.36726438144115, 245.51593850504108, 0.3939563085503972, 96.08479643725848, 55.84893021916354, 42.29501949924784, 106.73334357135562, 132.47547459555503, 13.932777793178225, 12.952196831610005, 10.560235652777447, 122.03380986711633, 15.269496576631136, 187.83164149885337, 8.134381547098354, 76.46586187395707, 15.797747951701572, 140.91698638581013, 1.676169186615011, 98.8896372279963
3600, 24.524130539903254, 3567.412693640988, 5.502905086618211, 951.5907325245801, 3563.74521902278, 234.66072609049994, -195.22352342738736, 245.57836536568362, 0.3915991994872021, 95.94194652840831, 55.937125336409444, 42.213760242045225, 105.4688124240754, 132.4298582525765, 13.92220859597792, 13.089684461684067, 10.963484204839043, 120.68902972858783, 15.355745903089575, 187.8198617563731, 8.040586774518138, 76.43089845657707, 15.822634579401106, 140.9596550011649, 1.708345734601651, 98.85486663717657
3700, 24.538089896532725, 3556.1637528469437, 5.492112386683545, 950.4387336450728, 3555.1380459477186, 233.1400657785082, -195.27603607548318, 244.87168277922308, 0.4316848943094098, 96.12140573191762, 55.88236872320603, 42.380443398299796, 106.42782307105664, 132.7694517424584, 13.873568237482015, 13.11763585851932, 10.940403588244024, 121.9170284883296, 15.281387045891861, 188.19351396847276, 7.953316636836409, 76.49500830087626, 15.799401423371693, 140.7448655888325, 1.711390920043637, 99.0847005373494
3800, 24.58608896789945, 3539.691916871014, 5.486368054283211, 946.821455924077, 3543.3540914655, 229.76826873380114, -193.2302720563299, 244.05692859810762, 0.45526881553115006, 96.11721034916414, 55.95853884104154, 42.31811722466431, 106.05448487608425, 132.13879035869917, 13.81138831850313, 13.135639880835079, 11.121800922899954, 121.88443189680612, 15.25757881768003, 187.6555601020768, 8.024615052634976, 76.58133890873985, 15.844752650049463, 140.9068672674766, 1.6883703137879202, 98.29404349170433
3900, 24.590125541933848, 3550.4868574291836, 5.499826414480684, 949.551969550825, 3533.6513170694657, 228.99829807377188, -193.52341279267102, 242.95409996744195, 0.4480647869651521, 96.17096042257151, 56.11526166361674, 42.26499129288395, 105.75655117973596, 131.61554872858423, 13.897561725269197, 13.145939987707322, 11.233584078495417, 121.24801230171727, 15.301629029918342, 187.55180056336454, 8.051879131989006, 76.51030551326282, 15.845654778819455, 141.08262309195052, 1.6857861059522494, 97.96512723473006
4000, 24.858659536051164, 3539.522433241999, 5.489499074277358, 949.754014403779, 3528.9187792525613, 228.61851227406015, -194.61630122572174, 244.57068631251417, 0.481257605292557, 96.0762747514384, 56.0675915720571, 42.41776245354459, 107.07936881375267, 132.51769733835062, 13.836944844873901, 13.130587573926938, 11.033758426390914, 119.84890410426878, 15.29083553557999, 187.9289679090521, 7.984155160906083, 76.49572714716295, 15.801956967799583, 140.9682895011898, 1.699995864300598, 98.23317291127736
4100, 24.922283294095898, 3538.0312945088954, 5.5070099271535495, 949.4178758778305, 3531.6590561020002, 229.43011082961436, -193.92809030620188, 244.67102207829407, 0.4396117177486265, 96.06337319893554, 55.87812752844175, 42.428029349340214, 107.66101839169248, 131.03320522113503, 13.909684180618342, 13.077861399303636, 11.37019246874674, 118.97432232445266, 15.26210651253561, 187.78755913223097, 8.042537823079497, 76.16046583756071, 15.789136140505732, 141.14046220022266, 1.6962770153784485, 98.49542312805255
4200, 24.867109259431402, 3527.965887422824, 5.501773791094141, 948.6600623586642, 3523.519891498966, 227.55558638721655, -192.77923645781559, 244.37751108461413, 0.4215533684331711, 96.14046462539287, 55.91220276394996, 42.50160849918421, 107.41398243211364, 130.99135493360433, 13.958981223198439, 13.08667139148576, 11.365741758008056, 119.72596655387369, 15.263961029095608, 187.85948187524787, 8.013471997669646, 76.37402451025983, 15.769984828341364, 140.98121174429622, 1.6941532696646626, 98.4528154480301
4300, 24.953267940880565, 3534.173900957257, 5.4792180068929515, 945.0921269424593, 3524.3200007501077, 227.25655407561538, -191.96226451289792, 244.36273093718358, 0.44918521995314753, 96.41028429401892, 55.7975081812914, 42.25899959934118, 106.7898342238688, 131.48830839958563, 13.846625628357339, 13.046256907467015, 11.178371098700202, 116.32479976768234, 15.345271435444175, 187.3157073812503, 7.984667650855752, 76.35682304677874, 15.908099768288617, 140.96065307364634, 1.707685440414692, 97.80811637908923
4400, 24.980360977781945, 3542.498072064255, 5.44686987517939, 947.578836061248, 3517.293436081373, 226.46203898452023, -191.97693827796985, 244.1782954681551, 0.4991186173976065, 96.23714812325898, 55.90976558754377, 42.29452744760941, 106.92130647449511, 131.9954014004982, 13.79988456549561, 13.063816923991283, 10.868916634337644, 117.01013635096794, 15.319529111766249, 187.73797244924828, 8.02949685955102, 76.04087171742, 15.868173473398066, 141.2372020176856, 1.7040964465179307, 97.99891420109664
4500, 24.961393489434155, 3538.311244965288, 5.4536146705265995, 949.7163933164112, 3519.78943560083, 229.0832245015352, -191.95469566249477, 244.58090249882198, 0.4853526432654217, 96.23288844007226, 55.980605920870914, 42.3048070315279, 106.69720030994434, 132.36327692422083, 13.858897765473168, 13.130623295638413, 11.087106524821149, 116.33964559895118, 15.21250643360941, 188.5247010877865, 8.086327845237092, 75.93143346171071, 15.793864392404501, 141.20023377115763, 1.7017647014736008, 98.49074797819657
4600, 24.936092113274835, 3535.3673751835877, 5.423246716445833, 951.4028492820742, 3521.768774002958, 228.11057605775727, -192.11620461613086, 245.40577130168555, 0.5424500746624346, 96.1564482220297, 55.96970960527228, 42.3657883996629, 106.11308917989093, 132.05201120296692, 13.856399803514924, 13.10276605844326, 11.137486055618622, 115.89888332535023, 15.225476038820352, 188.58639007080765, 8.03074825520316, 76.10734459984158, 15.72844351698136, 141.0928073506275, 1.717487085979681, 98.24993283425088
4700, 25.018393555552823, 3547.6565993822746, 5.419616112354421, 947.1601995370855, 3523.0129301171437, 225.58173430441, -193.9231068619477, 245.29874159180662, 0.50013868297016, 96.05506842564513, 55.85291734598955, 42.439791969789226, 105.09775206924425, 132.18694086532747, 13.923054298031868, 13.078307425556515, 10.837999287697752, 115.3014513446562, 15.191406130419258, 188.77832289517835, 8.060902883166518, 76.10435484705799, 15.807642500632303, 140.68918230720936, 1.681247978845547, 98.15984540501468
4800, 24.98673961914387, 3544.1347049020455, 5.389134411409289, 945.0583187725227, 3530.198828263636, 225.0979524381682, -192.98318245654914, 244.47199653490395, 0.5162346145262185, 96.11976171149625, 55.92448131882993, 42.50793422020279, 105.1205026503931, 132.72739974340863, 14.018707052392342, 13.048227672549976, 11.199584424114333, 113.18525686273975, 15.248954133470228, 188.82192770949626, 8.159080665976091, 76.19501642038486, 15.832069605940086, 140.96904850550368, 1.6642372164882109, 97.98373192709076
4900, 25.13181632439079, 3536.4894982083847, 5.4462108865268295, 943.4628173482645, 3512.3555875950815, 224.9195595348327, -192.68333563533156, 244.0323207310571, 0.46618088857586365, 96.13653849976505, 56.22427850437296, 42.53925503952719, 106.88165638376603, 132.9802817961052, 14.080142995497454, 13.102580164334462, 11.25321721241116, 112.4665313888467, 15.31801320714818, 188.20578961975485, 8.055785610639626, 76.34588970046076, 15.836992425280158, 140.93638334957902, 1.6940105115914998, 97.91771931953704
5000, 25.18269423164098, 3535.8646048970622, 5.491450483803895, 942.9761128499549, 3508.312220346234, 222.25997089740343, -192.6035987020819, 244.2551943650153, 0.4603864511209319, 96.19143762086811, 56.193187767748086, 42.48095988932547, 106.00491449695039, 132.4575770513735, 14.038132373873268, 13.082765116341676, 11.576041317189443, 112.84907261297289, 15.345845962073914, 187.44151629024108, 8.076765891548261, 76.37070170798066, 15.878805920384822, 141.0564878209647, 1.6757314721895349, 98.07134148862636
5100, 25.222203738225573, 3542.920134499375, 5.508227006678229, 943.6916190188717, 3503.139384209447, 223.37447965468954, -193.7469350263903, 245.64233385163732, 0.4732726736473372, 96.1500547858296, 56.10511578046821, 42.45538904958283, 107.15832195520387, 132.49144081620614, 14.028298693823121, 13.051979703824165, 11.59198833396469, 114.29378104361513, 15.33722579947969, 187.59974690253352, 8.166284748028447, 76.25155534697255, 15.82863785922859, 141.04242345183786, 1.672314484541676, 98.61646507070273
5200, 25.11525927325545, 3549.490155741938, 5.472916726308523, 943.9584344528357, 3506.927620606156, 225.5473384891716, -195.21180843969444, 245.40110874942195, 0.461838150886927, 96.2973601386547, 56.14592649717993, 42.36912347636837, 107.85393709379457, 132.01519158581544, 13.99335423403846, 13.139986957328306, 11.861375011089248, 117.00017580915922, 15.335226796525916, 187.81277777868746, 8.164709292467904, 76.43948901050689, 15.81667076549958, 140.96689693359747, 1.668439852185722, 97.7746601521937
5300, 24.946723705119567, 3549.905769559283, 5.484495123560006, 940.0635935593798, 3515.9814065261826, 223.3098595784328, -195.03659213314043, 244.47554030380064, 0.554719540114982, 96.2767523677769, 56.24334943174426, 42.30563671112687, 106.72244709684395, 132.34201882556079, 13.91394071848628, 13.219594878270012, 11.39356736220925, 120.22765912920158, 15.286733872010588, 187.6392833145631, 8.02848684155035, 76.33631065745813, 15.867937327924183, 141.1406261085377, 1.7022576393642554, 97.95993001949161
5400, 24.917464008979277, 3543.0067659113975, 5.442809007386506, 940.9535524765769, 3520.11178856338, 222.1147845278395, -195.57097239932875, 245.09270020282582, 0.5615554435238278, 96.24435868488086, 56.1261683993751, 42.36088852453582, 107.03338573707536, 133.02926100287192, 13.92235460392806, 13.132807023261503, 11.02052406885514, 120.87504480381162, 15.36850158613938, 187.6838393726336, 8.07490521759321, 76.48725290225445, 15.903231380591016, 140.8774902584427, 1.7125733560282885, 98.19866561920875
5500, 24.836941527854936, 3541.5404376097904, 5.418780616941445, 942.0821483244847, 3531.309239792289, 225.8988254080874, -193.2044037599962, 245.3373617426242, 0.5347548525124988, 96.0855468010992, 55.89605754746479, 42.42451768239625, 105.49714224675705, 132.65778550911025, 14.009160465438201, 13.065858402925393, 10.722343755695022, 116.08995825202359, 15.357217482901317, 187.93445246645777, 8.104030515619261, 76.60567791314509, 15.914777409259628, 141.00619079396554, 1.6975875273453973, 97.9896389169634
