# iter, br_Ha_amp, br_Hb_fwhm, br_feii_amp, na_oiii5007_outflow_fwhm, br_Ha_fwhm, br_Hb_voff, na_oiii5007_outflow_voff, na_oiii5007_core_fwhm, na_feii_amp, na_Ha_core_voff, na_oiii5007_core_amp, na_Hb_core_amp, stel_disp, stel_vel, na_sii6718_core_amp, na_sii6732_core_amp, na_oiii5007_core_voff, br_Ha_voff, br_Hb_amp, na_Ha_core_fwhm, power_amp, na_nii6585_core_amp, na_oiii5007_outflow_amp, na_Ha_core_amp, power_slope, na_Hb_core_voff
12000, 22.2017429988, 3846.21752617, 5.71967002574, 980.972623353, 3740.65306365, 278.690402312, -196.499122732, 220.450141861, 0.248914198566, 95.8933527916, 56.578377675, 40.2209701998, 111.321346977, 130.526984032, 13.65961224, 13.1357145851, 11.0536701319, 123.483630085, 13.0902999201, 167.174637974, 8.94128469309, 76.806437438, 16.2326417198, 141.00765723, 1.30010613459, 95.2689983453
12100, 22.4251003398, 3832.90482017, 5.73259720603, 976.176380292, 3715.57183155, 279.196319108, -196.056754846, 220.091230556, 0.263186384393, 95.89465849, 56.7908063421, 40.2938922179, 110.037748784, 130.096502684, 13.7447143475, 13.0273340463, 11.3626503302, 120.919553842, 13.1440606285, 167.506749629, 8.95291808025, 76.7712046275, 16.1676269593, 141.106619746, 1.29565539488, 95.4103777533
12200, 22.2792247244, 3833.19335875, 5.73748471196, 976.820863271, 3725.14671427, 276.25182399, -195.852870787, 219.903860394, 0.268375742996, 95.8328552704, 56.7035923862, 40.2385304968, 110.096373613, 129.559103741, 13.8656392532, 13.0797761032, 11.3832917013, 123.959094898, 13.1461492657, 167.630845378, 8.98865251634, 76.7168791881, 16.1797464747, 141.062847095, 1.29402676362, 95.4715582227
12300, 22.2656840659, 3840.30439826, 5.71559281533, 976.993760154, 3735.27339902, 279.55069629, -196.241872818, 219.676161144, 0.280636046874, 95.8205200398, 56.7691173037, 40.3977042878, 111.708552009, 128.949107671, 13.8711520635, 13.0849578005, 11.1806274357, 123.528707216, 13.1126475717, 167.548941354, 8.7679403744, 77.0329896611, 16.2151362386, 141.459273124, 1.33241659669, 95.1565592979
12400, 22.4167480294, 3829.56952809, 5.73566948133, 976.879178555, 3732.4543219, 285.156858575, -196.840847188, 219.73979827, 0.268702775712, 95.7127114294, 56.8069017174, 40.3918624473, 110.703564135, 130.730768293, 13.730204062, 13.0174889339, 11.0158856447, 122.321220483, 13.092898038, 167.548466998, 8.82133313339, 77.0019370514, 16.2711651263, 141.60302551, 1.31861121203, 95.3227540776
12500, 22.435966352, 3829.24488571, 5.75558861559, 975.201326868, 3725.38895573, 285.230843328, -197.555133151, 219.604598807, 0.268718015327, 95.957494002, 56.6688603554, 40.3559696321, 111.089993417, 130.899309092, 13.7385817868, 13.0604116411, 11.6126591749, 120.36419362, 13.0599938188, 168.202670023, 8.77214767478, 76.8969007537, 16.2178503045, 141.212109718, 1.34024829006, 95.6721055464
12600, 22.5849528719, 3822.7694542, 5.72812557926, 977.633551363, 3712.1478155, 281.190884955, -196.817383169, 218.967056884, 0.26848790491, 95.919783794, 56.7133444606, 40.3655489623, 110.111200454, 130.569288954, 13.7516520627, 13.0307496485, 11.5645790311, 121.983333899, 13.1215839587, 167.687905353, 8.83552387291, 76.7292704378, 16.2175873844, 141.301793377, 1.34237277153, 95.471219302
12700, 22.387764263, 3819.69277985, 5.70382668425, 975.002835587, 3726.55286826, 278.841850594, -196.779943216, 219.802883562, 0.253986093546, 95.9355632465, 56.5095381512, 40.4089178618, 110.569631503, 132.333623441, 13.716422875, 12.9865079074, 11.3670300001, 119.274398043, 13.1066820191, 168.144025671, 8.88673767226, 76.8993577272, 16.2291296025, 141.144560212, 1.29900744685, 95.6138549819
12800, 22.3927074839, 3813.16910812, 5.72597909518, 978.714291589, 3739.68244705, 282.059115239, -197.399489828, 219.991164772, 0.235193640183, 95.7734792897, 56.3420866881, 40.2321952087, 110.565502704, 130.879281084, 13.8475600842, 12.9803781665, 11.6041836932, 120.617343559, 13.1276801207, 167.763587036, 8.93751407956, 77.0556339557, 16.1621198364, 140.964098324, 1.26831641122, 94.9420888395
12900, 22.2730222703, 3812.4135149, 5.70040399889, 978.48331708, 3750.9220466, 281.637616842, -197.206750168, 220.437063209, 0.232483077189, 95.6094683226, 56.2465749144, 40.2342666348, 109.793217766, 130.14085231, 13.8400707202, 12.9908648504, 11.8713642675, 124.337218388, 13.1367351566, 167.655399138, 8.93162697409, 77.1321849573, 16.1840627669, 141.012875594, 1.26769142177, 94.710217326
13000, 22.4128547411, 3811.24997502, 5.71476373869, 978.973430469, 3745.79006011, 281.882668232, -196.875038594, 220.740566542, 0.242325439629, 95.5800860886, 56.3060497418, 40.1756582082, 110.364151845, 130.992860163, 13.7567838749, 12.9885724729, 11.6734428296, 124.827402579, 13.1226805146, 168.022891846, 8.91338099054, 77.1512345433, 16.1187105716, 140.977970217, 1.30721644933, 94.7352885876
13100, 22.3491983544, 3826.03085894, 5.74559981581, 977.334164817, 3737.95400239, 283.844389914, -196.587800246, 220.40293878, 0.251882345743, 95.727459787, 56.33366927, 40.1546710694, 110.906857922, 131.275855271, 13.7761257813, 12.9357184067, 11.3646387079, 123.706801869, 13.1173974512, 168.526159782, 8.92554492419, 77.0387401893, 16.1625865591, 140.926496781, 1.3330914105, 95.1088634109
13200, 22.7235796038, 3819.90092847, 5.75705698117, 973.897712434, 3703.33615318, 284.315066191, -197.582659775, 220.020061165, 0.257771961112, 95.8251607483, 56.5759861105, 40.0339836896, 110.422381803, 131.473775968, 13.840845648, 13.0004206027, 11.1798473268, 124.372948765, 13.1646172473, 168.419303216, 8.88797138953, 76.8135618342, 16.1781836507, 140.851327077, 1.31936291965, 94.5038763433
13300, 22.6658162628, 3828.273136, 5.7301730965, 975.909876359, 3702.61017922, 284.522350349, -197.632623938, 219.620089237, 0.255632650294, 95.7226586636, 56.5717622441, 40.1578780442, 110.306524609, 131.208174489, 13.8435045933, 13.0180359304, 11.0322139489, 124.221774221, 13.146832787, 168.238176742, 9.06790339086, 76.8842012611, 16.0903642194, 141.118506747, 1.26867622789, 94.4140256616
13400, 22.6598449387, 3828.00416648, 5.72007775547, 977.144716148, 3715.04929615, 285.715248281, -197.429078016, 220.579039195, 0.268027515284, 95.7386098865, 56.4964379181, 40.1015922789, 108.280829991, 131.478457189, 13.7783236428, 13.061138971, 11.4580082081, 122.038610247, 13.1702698167, 168.112159931, 9.15728058872, 76.9596533041, 16.1188810758, 140.829313928, 1.24492613549, 94.3146358242
13500, 22.5701979884, 3824.87578989, 5.68207663415, 976.088177005, 3726.57025966, 285.316516407, -197.791332762, 219.714124043, 0.248284644006, 95.7258123491, 56.5193401055, 40.0939891571, 109.126066872, 131.367293803, 13.6832290362, 13.104339166, 11.4036709764, 123.812692667, 13.1771498639, 167.788359993, 9.19186818661, 77.0088828117, 16.1963335167, 140.813030126, 1.23729080897, 94.8377000306
